#options: 576x1024 fps=29/1 timebase=1/29 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1100149 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:0.00 aq:0.32 tex:1839830 mv:96463 misc:155 imb:2304 pmb:0 smb:0 d:- ref:;
in:142 out:139 type:P dur:2 cpbdur:2 q:0.00 aq:0.20 tex:1422833 mv:25899 misc:292 imb:1117 pmb:1182 smb:5 d:- ref:0 ;
in:140 out:140 type:B dur:2 cpbdur:2 q:0.00 aq:0.25 tex:1073638 mv:33221 misc:413 imb:279 pmb:2006 smb:19 d:- ref:0 ;
in:139 out:141 type:b dur:2 cpbdur:2 q:0.00 aq:0.59 tex:716230 mv:20865 misc:569 imb:66 pmb:2173 smb:65 d:- ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:0.00 aq:0.70 tex:716543 mv:20497 misc:688 imb:66 pmb:2135 smb:103 d:- ref:0 ;
in:144 out:143 type:P dur:2 cpbdur:2 q:0.00 aq:0.30 tex:1413255 mv:24562 misc:295 imb:915 pmb:1388 smb:1 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:0.00 aq:0.58 tex:755746 mv:21562 misc:676 imb:93 pmb:2119 smb:92 d:- ref:0 ;
in:146 out:145 type:P dur:2 cpbdur:2 q:0.00 aq:0.15 tex:1333213 mv:23232 misc:275 imb:985 pmb:1318 smb:1 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:0.00 aq:0.59 tex:859478 mv:24253 misc:301 imb:214 pmb:2082 smb:8 d:- ref:0 ;
in:147 out:147 type:P dur:2 cpbdur:2 q:0.00 aq:0.26 tex:1019883 mv:22777 misc:324 imb:529 pmb:1761 smb:14 d:- ref:0 ;
in:148 out:148 type:P dur:2 cpbdur:2 q:0.00 aq:0.36 tex:1529703 mv:23828 misc:269 imb:994 pmb:1308 smb:2 d:- ref:0 ;
in:150 out:149 type:P dur:2 cpbdur:2 q:0.00 aq:0.38 tex:1365957 mv:22663 misc:276 imb:871 pmb:1432 smb:1 d:- ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:0.00 aq:0.64 tex:880041 mv:24380 misc:475 imb:126 pmb:2129 smb:49 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:0.00 aq:0.22 tex:1360295 mv:23954 misc:287 imb:1229 pmb:1075 smb:0 d:- ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:0.00 aq:0.41 tex:1069664 mv:30610 misc:558 imb:189 pmb:2055 smb:60 d:- ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:0.00 aq:0.61 tex:803561 mv:20418 misc:677 imb:47 pmb:2148 smb:109 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:0.00 aq:0.57 tex:800205 mv:22350 misc:661 imb:62 pmb:2148 smb:94 d:- ref:0 ;
in:157 out:155 type:P dur:2 cpbdur:2 q:0.00 aq:0.29 tex:1327851 mv:23892 misc:305 imb:1227 pmb:1075 smb:2 d:- ref:0 ;
in:155 out:156 type:B dur:2 cpbdur:2 q:0.00 aq:0.37 tex:946498 mv:31511 misc:527 imb:270 pmb:1980 smb:54 d:- ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:0.00 aq:0.47 tex:784342 mv:23991 misc:627 imb:129 pmb:2086 smb:89 d:- ref:0 ;
in:158 out:158 type:P dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1126213 mv:22811 misc:384 imb:939 pmb:1345 smb:20 d:- ref:0 ;
in:160 out:159 type:P dur:2 cpbdur:2 q:0.00 aq:0.12 tex:1197980 mv:20974 misc:342 imb:1738 pmb:566 smb:0 d:- ref:0 w:7,119,17 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:0.00 aq:0.43 tex:892888 mv:31610 misc:326 imb:515 pmb:1783 smb:6 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:0.00 aq:0.14 tex:773610 mv:23021 misc:609 imb:663 pmb:1574 smb:67 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:0.00 aq:0.12 tex:835573 mv:23175 misc:500 imb:915 pmb:1343 smb:46 d:- ref:0 ;
in:163 out:163 type:P dur:2 cpbdur:2 q:0.00 aq:0.15 tex:751269 mv:22191 misc:468 imb:743 pmb:1521 smb:40 d:- ref:0 ;
in:165 out:164 type:P dur:2 cpbdur:2 q:0.00 aq:0.21 tex:865395 mv:23143 misc:326 imb:1201 pmb:1096 smb:7 d:- ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:0.00 aq:0.46 tex:501692 mv:19416 misc:1020 imb:194 pmb:1903 smb:207 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:0.00 aq:0.28 tex:699115 mv:21267 misc:586 imb:566 pmb:1661 smb:77 d:- ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:0.00 aq:0.15 tex:1027584 mv:22266 misc:302 imb:1460 pmb:840 smb:4 d:- ref:0 w:4,17,-13 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:0.00 aq:0.21 tex:818146 mv:29966 misc:520 imb:509 pmb:1750 smb:45 d:- ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:0.00 aq:0.34 tex:663532 mv:22762 misc:754 imb:293 pmb:1887 smb:124 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:0.00 aq:0.36 tex:551695 mv:20957 misc:828 imb:203 pmb:1963 smb:138 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:0.00 aq:0.32 tex:790475 mv:22385 misc:508 imb:824 pmb:1440 smb:40 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:0.00 aq:0.32 tex:1058361 mv:23322 misc:429 imb:1240 pmb:1041 smb:23 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:0.00 aq:0.40 tex:1129672 mv:23071 misc:369 imb:1266 pmb:1021 smb:17 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:0.00 aq:0.36 tex:1281827 mv:22781 misc:264 imb:1266 pmb:1036 smb:2 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:0.00 aq:0.41 tex:1321002 mv:23789 misc:281 imb:1219 pmb:1085 smb:0 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:0.00 aq:0.55 tex:1472158 mv:23641 misc:353 imb:1293 pmb:1008 smb:3 d:- ref:0 w:5,31,5,5,32,0,31,4 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:0.00 aq:0.63 tex:1544939 mv:23766 misc:303 imb:1154 pmb:1148 smb:2 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:0.00 aq:0.77 tex:1614514 mv:24482 misc:316 imb:1050 pmb:1248 smb:6 d:- ref:0 ;
in:179 out:179 type:I dur:2 cpbdur:2 q:0.00 aq:0.60 tex:1383186 mv:88931 misc:243 imb:2304 pmb:0 smb:0 d:- ref:;
in:180 out:180 type:P dur:2 cpbdur:2 q:0.00 aq:0.61 tex:1644542 mv:23652 misc:326 imb:1267 pmb:1027 smb:10 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:0.00 aq:0.57 tex:1712025 mv:24517 misc:290 imb:1248 pmb:1054 smb:2 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:0.00 aq:0.93 tex:1783052 mv:25993 misc:347 imb:1082 pmb:1209 smb:13 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:0.00 aq:0.85 tex:1972761 mv:24991 misc:424 imb:1044 pmb:1233 smb:27 d:- ref:0 ;
in:186 out:184 type:P dur:2 cpbdur:2 q:0.00 aq:0.46 tex:1542603 mv:19625 misc:372 imb:1857 pmb:447 smb:0 d:- ref:0 w:7,117,23,4,17,-9,14,16 ;
in:184 out:185 type:B dur:2 cpbdur:2 q:0.00 aq:0.94 tex:1754982 mv:45551 misc:347 imb:581 pmb:1715 smb:8 d:- ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:0.00 aq:1.02 tex:1679853 mv:41904 misc:371 imb:389 pmb:1899 smb:16 d:- ref:0 ;
in:187 out:187 type:P dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1444875 mv:24859 misc:314 imb:949 pmb:1353 smb:2 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:0.00 aq:0.40 tex:1608761 mv:27913 misc:334 imb:927 pmb:1374 smb:3 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:0.00 aq:0.38 tex:2062279 mv:28944 misc:313 imb:802 pmb:1502 smb:0 d:- ref:0 w:7,121,12 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1556292 mv:28985 misc:379 imb:266 pmb:2014 smb:24 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:0.00 aq:1.04 tex:1205969 mv:20639 misc:312 imb:130 pmb:2164 smb:10 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:0.00 aq:0.98 tex:1037054 mv:18935 misc:379 imb:20 pmb:2267 smb:17 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:0.00 aq:0.39 tex:1221243 mv:16441 misc:420 imb:232 pmb:2050 smb:22 d:- ref:0 ;
in:195 out:194 type:P dur:2 cpbdur:2 q:0.00 aq:0.22 tex:1514948 mv:18448 misc:316 imb:1749 pmb:555 smb:0 d:- ref:0 ;
in:194 out:195 type:b dur:2 cpbdur:2 q:0.00 aq:0.88 tex:1007401 mv:17569 misc:350 imb:117 pmb:2176 smb:11 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:0.00 aq:0.05 tex:970454 mv:18177 misc:289 imb:1875 pmb:428 smb:1 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:731417 mv:21314 misc:317 imb:1589 pmb:708 smb:7 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:583094 mv:20049 misc:281 imb:1809 pmb:492 smb:3 d:- ref:0 ;
in:200 out:199 type:P dur:2 cpbdur:2 q:0.00 aq:0.02 tex:1128979 mv:20997 misc:240 imb:1763 pmb:540 smb:1 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:0.00 aq:0.07 tex:1061536 mv:35953 misc:295 imb:1130 pmb:1170 smb:4 d:- ref:0 ;
in:203 out:201 type:P dur:2 cpbdur:2 q:0.00 aq:0.00 tex:777279 mv:14586 misc:207 imb:2135 pmb:169 smb:0 d:- ref:0 ;
in:201 out:202 type:B dur:2 cpbdur:2 q:0.00 aq:0.08 tex:1150370 mv:32794 misc:324 imb:902 pmb:1392 smb:10 d:- ref:0 ;
in:202 out:203 type:b dur:2 cpbdur:2 q:0.00 aq:0.06 tex:1111765 mv:32792 misc:259 imb:1277 pmb:1026 smb:1 d:- ref:0 ;
in:204 out:204 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:1075771 mv:23652 misc:273 imb:1488 pmb:816 smb:0 d:- ref:0 ;
in:205 out:205 type:P dur:2 cpbdur:2 q:0.00 aq:0.01 tex:935557 mv:17425 misc:306 imb:1891 pmb:413 smb:0 d:- ref:0 ;
in:206 out:206 type:P dur:2 cpbdur:2 q:0.00 aq:0.62 tex:917221 mv:20243 misc:328 imb:1582 pmb:722 smb:0 d:- ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:0.00 aq:0.05 tex:1019764 mv:20522 misc:322 imb:1535 pmb:769 smb:0 d:- ref:0 ;
in:209 out:208 type:P dur:2 cpbdur:2 q:0.00 aq:0.13 tex:1090391 mv:14965 misc:308 imb:2083 pmb:221 smb:0 d:- ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:0.00 aq:0.29 tex:1359934 mv:40876 misc:262 imb:1067 pmb:1236 smb:1 d:- ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:0.00 aq:0.09 tex:1044100 mv:20239 misc:293 imb:1559 pmb:745 smb:0 d:- ref:0 ;
in:211 out:211 type:P dur:2 cpbdur:2 q:0.00 aq:0.12 tex:1119637 mv:22753 misc:258 imb:1130 pmb:1173 smb:1 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:0.00 aq:0.21 tex:1012394 mv:19791 misc:359 imb:913 pmb:1377 smb:14 d:- ref:0 ;
in:214 out:213 type:P dur:2 cpbdur:2 q:0.00 aq:0.25 tex:1404576 mv:22060 misc:292 imb:1661 pmb:643 smb:0 d:- ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:0.00 aq:0.68 tex:1218101 mv:38057 misc:306 imb:801 pmb:1502 smb:1 d:- ref:0 ;
in:216 out:215 type:P dur:2 cpbdur:2 q:0.00 aq:0.53 tex:1626952 mv:23098 misc:302 imb:1370 pmb:934 smb:0 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:0.00 aq:0.44 tex:1276888 mv:36852 misc:308 imb:686 pmb:1615 smb:3 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:0.00 aq:0.28 tex:1883605 mv:22382 misc:301 imb:1672 pmb:632 smb:0 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:0.00 aq:0.45 tex:1633608 mv:36312 misc:296 imb:618 pmb:1686 smb:0 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:0.00 aq:0.63 tex:1548419 mv:39279 misc:286 imb:532 pmb:1772 smb:0 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:0.00 aq:0.62 tex:1032146 mv:20548 misc:354 imb:79 pmb:2213 smb:12 d:- ref:0 ;
in:222 out:221 type:P dur:2 cpbdur:2 q:0.00 aq:0.20 tex:1651171 mv:19807 misc:318 imb:1648 pmb:656 smb:0 d:- ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:0.00 aq:0.69 tex:1144000 mv:23517 misc:491 imb:134 pmb:2139 smb:31 d:- ref:0 ;
in:226 out:223 type:P dur:2 cpbdur:2 q:0.00 aq:0.22 tex:1853325 mv:24002 misc:337 imb:1266 pmb:1038 smb:0 d:- ref:0 ;
in:224 out:224 type:B dur:2 cpbdur:2 q:0.00 aq:0.36 tex:1607618 mv:37804 misc:322 imb:683 pmb:1619 smb:2 d:- ref:0 ;
in:223 out:225 type:b dur:2 cpbdur:2 q:0.00 aq:0.64 tex:1203448 mv:25914 misc:334 imb:180 pmb:2117 smb:7 d:- ref:0 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:0.00 aq:0.69 tex:1007400 mv:20111 misc:385 imb:151 pmb:2130 smb:23 d:- ref:0 ;
in:229 out:227 type:P dur:2 cpbdur:2 q:0.00 aq:0.14 tex:1863139 mv:24467 misc:282 imb:933 pmb:1371 smb:0 d:- ref:0 ;
in:227 out:228 type:B dur:2 cpbdur:2 q:0.00 aq:0.77 tex:1244202 mv:23414 misc:328 imb:84 pmb:2209 smb:11 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:0.00 aq:0.78 tex:828862 mv:16209 misc:569 imb:45 pmb:2189 smb:70 d:- ref:0 ;
in:231 out:230 type:P dur:2 cpbdur:2 q:0.00 aq:0.24 tex:1621805 mv:20422 misc:317 imb:467 pmb:1835 smb:2 d:- ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:0.00 aq:1.03 tex:789266 mv:14918 misc:464 imb:21 pmb:2211 smb:72 d:- ref:0 ;
in:235 out:232 type:P dur:2 cpbdur:2 q:0.00 aq:0.10 tex:2119532 mv:21913 misc:331 imb:599 pmb:1705 smb:0 d:- ref:0 w:6,63,0,7,118,10,121,7 ;
in:233 out:233 type:B dur:2 cpbdur:2 q:0.00 aq:0.33 tex:1159729 mv:19477 misc:378 imb:75 pmb:2212 smb:17 d:- ref:0 ;
in:232 out:234 type:b dur:2 cpbdur:2 q:0.00 aq:0.92 tex:812569 mv:13258 misc:461 imb:31 pmb:2231 smb:42 d:- ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:0.00 aq:1.08 tex:843982 mv:14927 misc:451 imb:3 pmb:2251 smb:50 d:- ref:0 ;
in:239 out:236 type:P dur:2 cpbdur:2 q:0.00 aq:0.33 tex:1931373 mv:18067 misc:320 imb:363 pmb:1941 smb:0 d:- ref:0 w:6,63,-1,7,117,11,123,5 ;
in:237 out:237 type:B dur:2 cpbdur:2 q:0.00 aq:0.48 tex:1146466 mv:18013 misc:417 imb:34 pmb:2229 smb:41 d:- ref:0 ;
in:236 out:238 type:b dur:2 cpbdur:2 q:0.00 aq:0.93 tex:808755 mv:13285 misc:440 imb:4 pmb:2260 smb:40 d:- ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:0.00 aq:0.97 tex:795632 mv:14496 misc:328 imb:14 pmb:2276 smb:14 d:- ref:0 ;
in:243 out:240 type:P dur:2 cpbdur:2 q:0.00 aq:0.12 tex:1778278 mv:16222 misc:316 imb:200 pmb:2104 smb:0 d:- ref:0 w:0,1,-3,7,123,5,121,7 ;
in:241 out:241 type:B dur:2 cpbdur:2 q:0.00 aq:0.41 tex:1141351 mv:16559 misc:314 imb:12 pmb:2288 smb:4 d:- ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:0.00 aq:1.09 tex:749672 mv:11368 misc:416 imb:4 pmb:2252 smb:48 d:- ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:0.00 aq:0.96 tex:884256 mv:12974 misc:346 imb:4 pmb:2287 smb:13 d:- ref:0 ;
in:247 out:244 type:P dur:2 cpbdur:2 q:0.00 aq:0.09 tex:1778381 mv:16281 misc:330 imb:235 pmb:2068 smb:1 d:- ref:0 w:7,127,-1,7,124,4,119,9 ;
in:245 out:245 type:B dur:2 cpbdur:2 q:0.00 aq:0.40 tex:1097935 mv:15765 misc:340 imb:11 pmb:2283 smb:10 d:- ref:0 ;
in:244 out:246 type:b dur:2 cpbdur:2 q:0.00 aq:1.08 tex:859837 mv:13156 misc:295 imb:4 pmb:2296 smb:4 d:- ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:0.00 aq:1.15 tex:821641 mv:12964 misc:347 imb:3 pmb:2285 smb:16 d:- ref:0 ;
in:251 out:248 type:P dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1559635 mv:15636 misc:265 imb:390 pmb:1914 smb:0 d:- ref:0 ;
in:249 out:249 type:B dur:2 cpbdur:2 q:0.00 aq:0.41 tex:1113812 mv:17245 misc:327 imb:31 pmb:2265 smb:8 d:- ref:0 ;
in:248 out:250 type:b dur:2 cpbdur:2 q:0.00 aq:0.91 tex:847785 mv:12321 misc:366 imb:1 pmb:2281 smb:22 d:- ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:0.00 aq:0.94 tex:963563 mv:15511 misc:254 imb:16 pmb:2286 smb:2 d:- ref:0 ;
in:254 out:252 type:P dur:2 cpbdur:2 q:0.00 aq:0.34 tex:2024173 mv:16146 misc:273 imb:1811 pmb:493 smb:0 d:- ref:0 ;
in:252 out:253 type:B dur:2 cpbdur:2 q:0.00 aq:0.86 tex:998461 mv:14476 misc:327 imb:77 pmb:2220 smb:7 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:0.00 aq:0.81 tex:822690 mv:15147 misc:683 imb:78 pmb:2130 smb:96 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:0.00 aq:0.29 tex:1134531 mv:15434 misc:395 imb:147 pmb:2134 smb:23 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:0.00 aq:0.19 tex:1412700 mv:15685 misc:263 imb:133 pmb:2166 smb:5 d:- ref:0 ;
in:257 out:257 type:P dur:2 cpbdur:2 q:0.00 aq:0.08 tex:1745807 mv:14713 misc:256 imb:104 pmb:2198 smb:2 d:- ref:0 ;
in:258 out:258 type:P dur:2 cpbdur:2 q:0.00 aq:0.15 tex:1440135 mv:12047 misc:266 imb:67 pmb:2233 smb:4 d:- ref:0 ;
in:260 out:259 type:P dur:2 cpbdur:2 q:0.00 aq:0.89 tex:1582232 mv:14234 misc:270 imb:143 pmb:2161 smb:0 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:0.00 aq:0.77 tex:775887 mv:14459 misc:302 imb:11 pmb:2288 smb:5 d:- ref:0 ;
in:264 out:261 type:P dur:2 cpbdur:2 q:0.00 aq:0.05 tex:1905938 mv:14546 misc:260 imb:143 pmb:2161 smb:0 d:- ref:0 ;
in:262 out:262 type:B dur:2 cpbdur:2 q:0.00 aq:0.35 tex:1164207 mv:14207 misc:330 imb:21 pmb:2280 smb:3 d:- ref:0 ;
in:261 out:263 type:b dur:2 cpbdur:2 q:0.00 aq:1.14 tex:798303 mv:10298 misc:359 imb:3 pmb:2288 smb:13 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:0.00 aq:0.87 tex:857856 mv:12857 misc:327 imb:2 pmb:2296 smb:6 d:- ref:0 ;
in:267 out:265 type:P dur:2 cpbdur:2 q:0.00 aq:0.03 tex:2282141 mv:18809 misc:354 imb:954 pmb:1350 smb:0 d:- ref:0 w:6,63,3,7,126,2,123,5 ;
in:265 out:266 type:B dur:2 cpbdur:2 q:0.00 aq:0.72 tex:913364 mv:10198 misc:350 imb:24 pmb:2266 smb:14 d:- ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:0.00 aq:0.76 tex:1239232 mv:16875 misc:333 imb:69 pmb:2226 smb:9 d:- ref:0 ;
in:269 out:268 type:P dur:2 cpbdur:2 q:0.00 aq:0.04 tex:1513301 mv:15095 misc:276 imb:101 pmb:2203 smb:0 d:- ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:0.00 aq:0.90 tex:883687 mv:14750 misc:315 imb:10 pmb:2286 smb:8 d:- ref:0 ;
in:272 out:270 type:P dur:2 cpbdur:2 q:0.00 aq:0.50 tex:2160420 mv:16780 misc:240 imb:149 pmb:2155 smb:0 d:- ref:0 ;
in:270 out:271 type:B dur:2 cpbdur:2 q:0.00 aq:0.84 tex:1101463 mv:16179 misc:302 imb:14 pmb:2286 smb:4 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:0.00 aq:1.11 tex:859440 mv:15029 misc:307 imb:2 pmb:2292 smb:10 d:- ref:0 ;
in:276 out:273 type:P dur:2 cpbdur:2 q:0.00 aq:0.03 tex:2009618 mv:14845 misc:241 imb:167 pmb:2137 smb:0 d:- ref:0 ;
in:274 out:274 type:B dur:2 cpbdur:2 q:0.00 aq:0.46 tex:1040777 mv:15351 misc:360 imb:14 pmb:2278 smb:12 d:- ref:0 ;
in:273 out:275 type:b dur:2 cpbdur:2 q:0.00 aq:0.99 tex:869319 mv:12492 misc:301 imb:4 pmb:2295 smb:5 d:- ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:0.00 aq:1.18 tex:767849 mv:12891 misc:372 imb:2 pmb:2276 smb:26 d:- ref:0 ;
in:280 out:277 type:P dur:2 cpbdur:2 q:0.00 aq:0.06 tex:1783824 mv:12578 misc:310 imb:121 pmb:2183 smb:0 d:- ref:0 w:0,1,-2,6,61,6,59,10 ;
in:278 out:278 type:B dur:2 cpbdur:2 q:0.00 aq:0.70 tex:999529 mv:13203 misc:324 imb:3 pmb:2292 smb:9 d:- ref:0 ;
in:277 out:279 type:b dur:2 cpbdur:2 q:0.00 aq:0.94 tex:875938 mv:10450 misc:340 imb:1 pmb:2291 smb:12 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:0.00 aq:0.97 tex:760281 mv:10327 misc:408 imb:0 pmb:2280 smb:24 d:- ref:0 ;
in:284 out:281 type:P dur:2 cpbdur:2 q:0.00 aq:0.14 tex:1682336 mv:12697 misc:247 imb:221 pmb:2083 smb:0 d:- ref:0 ;
in:282 out:282 type:B dur:2 cpbdur:2 q:0.00 aq:0.70 tex:1209173 mv:16661 misc:294 imb:19 pmb:2283 smb:2 d:- ref:0 ;
in:281 out:283 type:b dur:2 cpbdur:2 q:0.00 aq:1.12 tex:867352 mv:12584 misc:304 imb:3 pmb:2293 smb:8 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:0.00 aq:0.94 tex:993463 mv:13694 misc:331 imb:7 pmb:2293 smb:4 d:- ref:0 ;
in:286 out:285 type:P dur:2 cpbdur:2 q:0.00 aq:0.02 tex:2196173 mv:15396 misc:247 imb:681 pmb:1623 smb:0 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:0.00 aq:0.96 tex:1268299 mv:11610 misc:339 imb:61 pmb:2232 smb:11 d:- ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:0.00 aq:0.87 tex:1574624 mv:12717 misc:291 imb:88 pmb:2213 smb:3 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:0.00 aq:1.13 tex:1051739 mv:12923 misc:290 imb:13 pmb:2287 smb:4 d:- ref:0 ;
in:292 out:289 type:P dur:2 cpbdur:2 q:0.00 aq:0.04 tex:2463610 mv:13769 misc:221 imb:146 pmb:2158 smb:0 d:- ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:0.00 aq:0.46 tex:1627614 mv:14669 misc:285 imb:20 pmb:2283 smb:1 d:- ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:0.00 aq:0.92 tex:1192280 mv:14086 misc:282 imb:18 pmb:2283 smb:3 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:0.00 aq:1.05 tex:1275328 mv:14493 misc:291 imb:9 pmb:2293 smb:2 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:0.00 aq:0.08 tex:1925678 mv:12121 misc:281 imb:119 pmb:2185 smb:0 d:- ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:0.00 aq:0.35 tex:1569036 mv:18623 misc:293 imb:17 pmb:2287 smb:0 d:- ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:0.00 aq:1.07 tex:1454316 mv:12728 misc:316 imb:13 pmb:2287 smb:4 d:- ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:0.00 aq:0.89 tex:1317575 mv:14462 misc:307 imb:0 pmb:2304 smb:0 d:- ref:0 ;
in:300 out:297 type:P dur:2 cpbdur:2 q:0.00 aq:0.41 tex:2405298 mv:15387 misc:243 imb:320 pmb:1984 smb:0 d:- ref:0 ;
in:298 out:298 type:B dur:2 cpbdur:2 q:0.00 aq:0.31 tex:1991607 mv:19820 misc:253 imb:71 pmb:2233 smb:0 d:- ref:0 ;
in:297 out:299 type:b dur:2 cpbdur:2 q:0.00 aq:1.08 tex:1639310 mv:13048 misc:274 imb:24 pmb:2279 smb:1 d:- ref:0 ;
